rn,Astro.0,Astro.1,Astro.2,Astro.3,Astro.4,Ext.Amy.1,Ext.Amy.2,Ext.ClauPyr,Ext.Hpc.1,Ext.Hpc.2,Ext.Hpc.3,Ext.Hpc.4,Ext.L23,Ext.L25,Ext.L5.1,Ext.L5.2,Ext.L56,Ext.L6,Ext.L6B,Ext.Pir,Ext.Thal.1,Ext.Thal.2,Ext.Unk.3,Inh.1,Inh.2,Inh.3,Inh.4,Inh.5,Inh.6,Inh.Lamp5,Inh.Meis2.1,Inh.Meis2.2,Inh.Meis2.3,Inh.Meis2.4,Inh.Pvalb,Inh.Sst,Inh.Vip,LowQ.2,Micro,Nb.1,Nb.2,Oligo.1,Oligo.2,OPC.1,OPC.2,Unk.1,res_ss
Spotx1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374859942887551,0,0,0,0,0,0,0,0,0,0,0,0,0.62514005711245,1.29195240170806e-07
Spotx1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000336487511155119
Spotx1117,0.34399575238942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65600424761058,2.84306597583547e-33
Spotx1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305356069344421,0.694643930655579,0.000710042144197074
Spotx1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437224865024607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562775134975393,0.000425572400810465
Spotx1120,0,0,0.290156680336815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392397412577083,0,0,0,0.317445907086102,0,0,0,0,0,0,0,0.00119474071856554
Spotx1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0615015078744e-05
Spotx1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000710706088496404
Spotx1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.83590708421503e-05
Spotx1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298204815174569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701795184825431,0.00017137919055748
Spotx1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35705651484462,0,0,0,0,0,0,0,0,0,0,0,0,0.64294348515538,0.000233657247429242
Spotx1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00116846483867861
Spotx1127,0,0,0,0,0.455902365724098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544097634275902,4.35720482165566e-05
Spotx1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189404291266224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810595708733776,6.54338321486957e-35
Spotx1129,0,0.343868377304066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285742414849967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370389207845968,0.000261629079990127
Spotx1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000270171784537961
Spotx1131,0,0,0,0,0.211616067750388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206288294940207,0,0,0,0,0,0,0,0,0,0,0,0,0.582095637309405,0.000772494782104864
Spotx1132,0,0,0,0,0.217062883748396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232979532705346,0,0,0,0,0,0,0,0,0,0,0,0,0.549957583546258,0.00128278997346246
Spotx1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190359109927886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809640890072114,1.30089475204457e-32
Spotx1134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538562355499376
Spotx1135,0,0,0,0,0.243608905197938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170819360476553,0,0,0,0,0,0,0,0,0,0,0,0,0.585571734325509,0.00104931974935469
Spotx1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418956260752879,0,0,0.581043739247121,0,0,0,0,0,0,0,0,0,0,0,0,6.0207759196319e-34
Spotx1137,0,0,0,0.302940100161329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282980774785482,0,0,0,0,0,0,0.414079125053189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000708572045982166
Spotx1138,0,0,0,0,0.400269069113468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228640729988312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371090200898219,0.00128423717404319
Spotx1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00324456411929817
Spotx1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214420420418427,0,0,0,0,0,0,0,0,0,0,0.785579579581573,0.000156347201836177
Spotx1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000649671520130047
Spotx1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23408275880142e-33
Spotx1143,0,0.296429109265147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703570890734853,0.00323981650919381
Spotx1144,0,0,0,0,0,0,0.344050857803844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655949142196156,0.000309398851066661
Spotx1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00947378238043821
Spotx1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.26037803935595e-07
Spotx1147,0,0,0.167217356898826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22274793572142,0,0,0,0.214429155573377,0,0,0,0,0,0,0.395605551806377,5.43572817931119e-33
Spotx1148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104136476249666
Spotx1149,0,0,0,0,0,0,0.561986399439987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438013600560013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399110267880091
Spotx1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202665764196715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212480254494837,0,0.584853981308449,0.00123635699969944
Spotx1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00293730840983581
Spotx1152,0,0,0,0.214077733510261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287562903574601,0,0,0,0,0,0,0,0,0.498359362915138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369339414099538
Spotx1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.13118464128026e-06
Spotx1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497024907062652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502975092937348,5.10726291263657e-05
Spotx1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000318644685365727
Spotx1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458301841443397
Spotx1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516921190699642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483078809300358,0,0,0,0,0,0,0,0.00321654969448783
Spotx1158,0,0.232595432251485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192158522718362,0,0,0,0,0,0,0.575246045030152,0.000436704125792948
Spotx1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533181548660601,0,0,0,0.466818451339399,0,0,0,0,0,0,0,0,0,0,0,0.000122172520078851
Spotx1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444928618309241,0.555071381690759,0.000464746288765026
Spotx1161,0,0,0,0.146015554005736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203243418547109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323107396265185,0,0.32763363118197,5.27179021814368e-05
Spotx1162,0,0,0.160978562580933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263525283764827,0,0,0,0,0,0,0.160036256785434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415459896868806,0.00206041117890322
Spotx1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.98152683606009e-06
Spotx1164,0,0,0,0,0.700789105316025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299210894683975,0.00146843350103837
Spotx1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00136985533677021
Spotx1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00206121708872893
Spotx1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.48427670248334e-33
Spotx1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00102944118775076
Spotx1169,0,0,0.33855635461526,0,0,0,0,0,0,0,0.395483427630448,0,0,0,0,0,0,0,0,0,0,0,0.265960217754292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544367121073691
Spotx1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249350401357984,0,0,0,0,0,0,0,0,0,0,0,0,0.750649598642017,0.00119639427745693
Spotx1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.48364251815626e-33
Spotx1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161877563380183,0.838122436619817,0.00488319666729049
Spotx1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318337068615892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681662931384108,0.00219044416685045
Spotx1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.88669405055218e-11
Spotx1175,0,0,0,0.336898610405235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233067065799585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43003432379518,0,0.000309689975227512
Spotx1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000876463267462156
Spotx1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207365382387399,0,0,0,0,0.259635194656202,0,0.532999422956399,0.000875263653108077
Spotx1178,0,0,0,0,0,0,0,0,0,0.22523757842745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77476242157255,7.90566518281147e-05
Spotx1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462315830389634,0,0,0,0,0,0,0,0.537684169610366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153504731535142
Spotx1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531771653897921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46822834610208,0,0,0,0,0,6.04162622508119e-34
Spotx1181,0,0,0,0,0.518351232794504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481648767205496,0.000151192843952012
Spotx1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18857548271757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81142451728243,0.000198475465139513
Spotx1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226161696760164,0,0,0,0,0,0,0,0,0,0,0,0,0.773838303239836,1.71054529620844e-33
Spotx1184,0,0,0,0,0,0,0,0,0,0,0,0,0.342199904678185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657800095321815,0.00166399831554914
Spotx1185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000748478669209509
Spotx1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00186138236750514
Spotx1187,0,0,0,0,0.462400783420676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537599216579324,0.0010037108693995
Spotx1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000449705977779649
Spotx1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.04011862024907e-05
Spotx1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364075904945567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635924095054433,0,0,0,0,0,0,0,0,0.00126401743180579
Spotx1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271703657231886,0,0.365702285660777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362594057107337,0.00292517782545982
Spotx1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345215186325372,0,0.283064498734011,0,0,0,0,0,0,0,0,0,0,0.371720314940617,0,0,0.00109461051756871
Spotx1193,0,0,0.31439823873557,0,0,0,0,0,0,0,0,0,0.229495890260247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238468751037712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217637119966472,4.75621907075185e-17
Spotx1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00137201528362833
Spotx1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00195247775207489
Spotx1196,0,0,0,0,0.514177732076215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485822267923785,0.00143996306902466
Spotx1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329849119744567,0,0,0,0,0,0,0,0,0,0,0,0,0.670150880255433,2.13175754235621e-34
Spotx1198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181177928742673
Spotx1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295925364042383,0,0.704074635957617,4.46005742890373e-05
Spotx1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000841486256527243
Spotx1201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169256912244435
Spotx1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205736554817785,0,0,0,0,0,0,0,0,0,0,0,0,0.794263445182215,0.000713609511921624
Spotx1203,0,0,0,0,0.200923687889205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213751673577932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585324638532863,0.00158369267904477
Spotx1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000811939483628943
Spotx1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248611216014964,0.389240712407228,0,0,0,0,0,0,0.193565161092403,0,0,0,0.168582910485405,0,0,6.51632245464819e-05
Spotx1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43205817294193,0.245406376227181,0,0,0,0,0,0,0,0,0,0.322535450830889,0.00116527044041853
Spotx1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450725629967796,0,0,0,0,0,0,0,0,0,0,0.549274370032204,0.000477666188972774
Spotx1208,0.405754625600845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315088167397952,0,0,0,0,0,0,0,0.279157207001202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38010842845655e-18
Spotx1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460609468027489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539390531972511,0.00241551200389903
Spotx1210,0,0,0,0,0.186003167082995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24913970669017,0,0,0,0,0,0,0,0,0,0,0,0,0.564857126226835,0.00097244569237269
Spotx1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381830990358359,0,0,0,0,0,0,0,0,0.352742102867699,0,0,0,0,0,0,0,0,0,0,0,0,0.265426906773942,0.0011812445234453
Spotx1212,0,0,0.425434469369756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574565530630244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341709830842504
Spotx1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188830280594578,0,0.21408143308721,0.195408195930708,0.401680090387503,0.000106983516843596
Spotx1214,0,0,0,0,0.499556493399326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172968906317237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327474600283437,0.000100457658405733
Spotx1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299820018816739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179700131082567,0,0,0,0,0,0,0,0,0.171297719104872,0,0,0.171739541393744,0.177442589602077,0.000842757946078984
Spotx1216,0,0,0.373992325164743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626007674835257,0.000366173429423818
Spotx1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000251491158315148
Spotx1218,0,0,0,0,0,0,0,0,0,0,0,0,0.287450886215773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712549113784228,0.000986021367330424
Spotx1219,0,0,0,0,0,0,0,0,0,0,0,0.175708508223645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824291491776355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10374192787723e-05
Spotx1220,0,0,0,0,0,0,0,0,0,0,0,0,0.216107356624358,0,0,0,0,0,0.204373988040584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202430674044695,0,0,0,0,0,0,0,0,0.377087981290363,0.0007379065055915
Spotx1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.61567547386265e-33
Spotx1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000280241814569604
Spotx1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.27430906503052e-33
Spotx1224,0,0,0.271111506804671,0,0.335431271075632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393457222119697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235963243884279
Spotx1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245926324576781,0,0.34307370771083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41099996771239,0,0,0,0,0,0,0,0.000448970155395094
Spotx1226,0,0,0.200174664174169,0,0.187390390677883,0,0,0,0,0,0,0,0,0,0,0.20044519335468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165927946340857,0,0.246061805452411,0,0.000274424427289712
Spotx1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287408854198621,0,0,0,0,0,0,0.712591145801379,9.81854405939956e-08
Spotx1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.09072396634191e-05
