	logits
ENSMUSG00000026421	-2.187844
ENSMUSG00000020654	-2.34862
ENSMUSG00000030685	-7.061117
ENSMUSG00000029434	-3.183345
ENSMUSG00000033065	-3.843347
ENSMUSG00000116004	-2.385923
ENSMUSG00000034981	-0.48519427
ENSMUSG00000045875	-0.4956538
ENSMUSG00000044894	-3.683789
ENSMUSG00000033595	-2.6400445
ENSMUSG00000085471	-1.9847947
ENSMUSG00000049086	-2.9219656
ENSMUSG00000057193	-2.7872741
ENSMUSG00000000355	-3.3693943
ENSMUSG00000086782	-2.7310984
ENSMUSG00000025702	-2.466116
ENSMUSG00000014361	-0.9443539
ENSMUSG00000001467	-2.4470491
ENSMUSG00000029153	-2.34384
ENSMUSG00000095438	-3.3697467
ENSMUSG00000075702	-3.642303
ENSMUSG00000029049	-3.1231394
ENSMUSG00000018209	-3.6305914
ENSMUSG00000028672	-3.0161273
ENSMUSG00000039704	-2.9445846
ENSMUSG00000037072	-3.759185
ENSMUSG00000026827	-1.9800298
ENSMUSG00000022807	-2.683105
ENSMUSG00000016487	-1.1793402
ENSMUSG00000045326	-5.1750684
ENSMUSG00000072722	-1.9081751
ENSMUSG00000047773	0.22313753
ENSMUSG00000020107	-2.6151445
ENSMUSG00000027533	-2.5170288
ENSMUSG00000032518	-2.5877812
ENSMUSG00000026707	-2.2645793
ENSMUSG00000062901	-3.6546738
ENSMUSG00000018196	-2.825595
ENSMUSG00000026830	-2.1565957
ENSMUSG00000074284	-1.4680005
ENSMUSG00000004961	-2.2156143
ENSMUSG00000063524	-3.5996404
ENSMUSG00000053550	-3.1557376
ENSMUSG00000022401	-2.1896858
ENSMUSG00000022111	-2.866904
ENSMUSG00000047843	-2.9426565
ENSMUSG00000042523	-2.508015
ENSMUSG00000075706	-3.6725323
ENSMUSG00000019998	-3.2390711
ENSMUSG00000020091	-2.742159
ENSMUSG00000038909	-2.4106772
ENSMUSG00000019132	-6.5293207
ENSMUSG00000032267	-2.6555245
ENSMUSG00000032220	-0.9650382
ENSMUSG00000013921	-5.5343513
ENSMUSG00000050891	-4.465524
ENSMUSG00000079038	-3.0643294
ENSMUSG00000036752	-3.4225721
ENSMUSG00000030265	-2.9565125
ENSMUSG00000040242	-3.4062853
ENSMUSG00000074088	-1.6128807
ENSMUSG00000021395	-5.6604605
ENSMUSG00000026718	-3.3236246
ENSMUSG00000055723	-1.7497251
ENSMUSG00000002064	-2.8545363
ENSMUSG00000034462	-3.4912853
ENSMUSG00000054720	-1.788824
ENSMUSG00000032803	-3.1455727
ENSMUSG00000071644	-3.028547
ENSMUSG00000046985	-3.079709
ENSMUSG00000022295	-3.483595
ENSMUSG00000035314	-1.7013685
ENSMUSG00000042425	-1.1205224
ENSMUSG00000043019	-2.8234763
ENSMUSG00000025340	-4.8388867
ENSMUSG00000038766	-2.5602918
ENSMUSG00000006818	-3.2267675
ENSMUSG00000006307	-3.7893877
ENSMUSG00000038615	-7.521813
ENSMUSG00000034343	-3.3633707
ENSMUSG00000052738	-6.1187725
ENSMUSG00000031174	-2.864062
ENSMUSG00000004040	-1.741578
ENSMUSG00000050640	-1.8783306
ENSMUSG00000069089	-3.3087413
ENSMUSG00000049281	-2.6358705
ENSMUSG00000020546	-2.0188684
ENSMUSG00000024970	-2.7029986
ENSMUSG00000035164	-1.788078
ENSMUSG00000024220	-3.2023895
ENSMUSG00000099478	-7.6071997
ENSMUSG00000004568	-2.8949175
ENSMUSG00000114988	-2.5483158
ENSMUSG00000046096	-3.2433298
ENSMUSG00000032724	-1.1696149
ENSMUSG00000059436	-3.8387098
ENSMUSG00000086199	-2.9683452
ENSMUSG00000019188	-3.3573742
ENSMUSG00000027423	-2.8644552
ENSMUSG00000064357	-1.3846523
ENSMUSG00000059119	-3.4811964
ENSMUSG00000047022	-1.9832113
ENSMUSG00000063457	-4.7475915
ENSMUSG00000018995	-2.4490354
ENSMUSG00000032890	-1.9538515
ENSMUSG00000029578	-3.5587199
ENSMUSG00000069662	-2.8584511
ENSMUSG00000020993	-3.675078
ENSMUSG00000028461	-3.3602142
ENSMUSG00000024534	-1.2179198
ENSMUSG00000001569	-3.2006452
ENSMUSG00000003604	-1.9208364
ENSMUSG00000048701	-2.5932252
ENSMUSG00000030101	-2.7513847
ENSMUSG00000034245	-6.986902
ENSMUSG00000020333	-2.8860214
ENSMUSG00000097596	-2.0629697
ENSMUSG00000029657	-2.9513774
ENSMUSG00000025537	-1.0813476
ENSMUSG00000025050	-4.0889373
ENSMUSG00000041245	-2.3628075
ENSMUSG00000071076	-3.770507
ENSMUSG00000035248	-3.0428622
ENSMUSG00000060019	-3.8861475
ENSMUSG00000047146	-1.5859215
ENSMUSG00000038005	-3.1470578
ENSMUSG00000021264	-2.8313465
ENSMUSG00000038020	-4.1716237
ENSMUSG00000034591	-2.548763
ENSMUSG00000030551	-0.6819066
ENSMUSG00000017314	-3.744586
ENSMUSG00000038648	-2.9731824
ENSMUSG00000026374	-3.62444
ENSMUSG00000026434	-2.7716327
ENSMUSG00000040725	-8.628264
ENSMUSG00000031760	-2.6582444
ENSMUSG00000032965	-2.9328809
ENSMUSG00000039533	-2.334762
ENSMUSG00000085754	-2.3554304
ENSMUSG00000090841	-4.165722
ENSMUSG00000068240	-4.001111
ENSMUSG00000021259	-7.542966
ENSMUSG00000032320	-3.8288708
ENSMUSG00000003865	-1.622494
ENSMUSG00000026755	-7.980681
ENSMUSG00000026426	-5.2819247
ENSMUSG00000000959	-2.976593
ENSMUSG00000021273	-3.277771
ENSMUSG00000035226	-2.3452075
ENSMUSG00000039007	-1.123915
ENSMUSG00000026767	-2.5266092
ENSMUSG00000020620	-1.6381141
ENSMUSG00000027006	-3.820636
ENSMUSG00000022682	-3.6683245
ENSMUSG00000007989	-2.503008
ENSMUSG00000060098	-2.981499
ENSMUSG00000051329	-2.3466885
ENSMUSG00000111994	-0.47740337
ENSMUSG00000031024	-1.8502513
ENSMUSG00000029169	-7.0528803
ENSMUSG00000039191	-1.8779467
ENSMUSG00000027612	-3.5554526
ENSMUSG00000021957	-3.2882736
ENSMUSG00000036323	-3.961851
ENSMUSG00000028233	-2.5596683
ENSMUSG00000024271	-5.0869675
ENSMUSG00000022174	-2.9642437
ENSMUSG00000037458	-2.6730685
ENSMUSG00000020032	-2.4291513
ENSMUSG00000020585	-8.335466
ENSMUSG00000115263	-0.6141209
ENSMUSG00000026171	-3.6663976
ENSMUSG00000029919	-1.6290562
ENSMUSG00000028949	-2.7472987
ENSMUSG00000029290	-3.9189048
ENSMUSG00000020807	-8.986838
ENSMUSG00000025630	-3.5099752
ENSMUSG00000086027	-2.1228962
ENSMUSG00000112126	1.1892941
ENSMUSG00000038023	-2.8185344
ENSMUSG00000031353	-2.8933222
ENSMUSG00000035086	-4.3134427
ENSMUSG00000020184	-6.123188
ENSMUSG00000032185	-3.7585192
ENSMUSG00000040009	-3.0015032
ENSMUSG00000009549	-3.6935842
ENSMUSG00000079469	-3.307894
ENSMUSG00000021952	-2.4718504
ENSMUSG00000098108	-1.0392568
ENSMUSG00000018770	-2.4641082
ENSMUSG00000028576	-2.4799824
ENSMUSG00000027281	-2.357668
ENSMUSG00000091511	-2.4133158
ENSMUSG00000023967	-2.9824388
ENSMUSG00000019373	-3.036163
ENSMUSG00000031065	-7.868953
ENSMUSG00000024948	-6.0603056
ENSMUSG00000046668	-2.779866
ENSMUSG00000073643	-3.165791
ENSMUSG00000027488	-2.4375973
ENSMUSG00000023150	-3.5269942
ENSMUSG00000034345	-2.5557144
ENSMUSG00000024515	-3.4495788
ENSMUSG00000020521	-3.0571196
ENSMUSG00000028029	-3.4783916
ENSMUSG00000028127	-2.9856277
ENSMUSG00000006599	-2.6990864
ENSMUSG00000020792	-3.0326529
ENSMUSG00000038582	-2.4084725
ENSMUSG00000018909	-2.8283246
ENSMUSG00000029776	-2.6541343
ENSMUSG00000052446	-2.7250795
ENSMUSG00000025092	-2.566376
ENSMUSG00000030852	-2.540298
ENSMUSG00000023027	-2.593869
ENSMUSG00000050730	-1.9012426
ENSMUSG00000047248	-2.0668926
ENSMUSG00000033904	-2.5606997
ENSMUSG00000074748	-2.700984
ENSMUSG00000032557	-4.124253
ENSMUSG00000002963	-3.4977322
ENSMUSG00000025777	-3.7292066
ENSMUSG00000051323	-0.69927716
ENSMUSG00000030435	-7.298237
ENSMUSG00000057069	-2.647864
ENSMUSG00000031385	-1.9052339
ENSMUSG00000038563	-2.496882
ENSMUSG00000029922	-2.89163
ENSMUSG00000052428	-2.454568
ENSMUSG00000027397	-3.2340453
ENSMUSG00000015377	-3.0147114
ENSMUSG00000040133	-1.0929135
ENSMUSG00000051615	-2.8003912
ENSMUSG00000025422	-2.9929047
ENSMUSG00000034518	-2.3154325
ENSMUSG00000073910	-0.6801087
ENSMUSG00000036980	-4.6396704
ENSMUSG00000030314	-2.908385
ENSMUSG00000048232	-2.191394
ENSMUSG00000001829	-2.9721873
ENSMUSG00000075254	-1.1978894
ENSMUSG00000022421	-2.8321648
ENSMUSG00000031565	-1.5259018
ENSMUSG00000031620	-3.7857218
ENSMUSG00000099969	-2.8066459
ENSMUSG00000036932	-4.186801
ENSMUSG00000042608	-1.8963436
ENSMUSG00000025047	-2.985524
ENSMUSG00000022992	-7.931161
ENSMUSG00000055053	-2.6573672
ENSMUSG00000028344	-2.2565792
ENSMUSG00000031982	-2.4781241
ENSMUSG00000057110	-3.0317965
ENSMUSG00000004530	-2.9965794
ENSMUSG00000029330	-2.0134914
ENSMUSG00000021252	-2.636542
ENSMUSG00000032418	-2.1042542
ENSMUSG00000016481	-3.6555057
ENSMUSG00000092545	-1.3311591
ENSMUSG00000031832	-4.7658687
ENSMUSG00000030754	-3.2914884
ENSMUSG00000046523	-2.4928913
ENSMUSG00000057147	-2.0972035
ENSMUSG00000012296	-7.223337
ENSMUSG00000038876	-6.6518073
ENSMUSG00000028772	-3.257014
ENSMUSG00000040964	-2.289932
ENSMUSG00000005899	-7.22718
ENSMUSG00000030283	-2.1388881
ENSMUSG00000018340	-2.909251
ENSMUSG00000034729	-4.33187
ENSMUSG00000033918	-5.7200804
ENSMUSG00000062580	-3.0601263
ENSMUSG00000019792	-3.5824256
ENSMUSG00000029559	-4.0032105
ENSMUSG00000038668	-1.2005789
ENSMUSG00000056629	-3.292129
ENSMUSG00000007036	-7.299122
ENSMUSG00000020923	-3.2341387
ENSMUSG00000091165	-2.4565868
ENSMUSG00000000184	-1.5868766
ENSMUSG00000019777	-3.652832
ENSMUSG00000021951	-2.048578
ENSMUSG00000028969	-3.5156467
ENSMUSG00000021706	-2.6829708
ENSMUSG00000072872	-3.2015293
ENSMUSG00000099051	-2.7414296
ENSMUSG00000038482	-3.9265995
ENSMUSG00000027550	-3.656496
ENSMUSG00000005621	-2.9849703
ENSMUSG00000040957	-1.6294537
ENSMUSG00000026309	-3.4605403
ENSMUSG00000061032	-4.1325874
ENSMUSG00000003955	-2.6770284
ENSMUSG00000045438	-2.8508804
ENSMUSG00000024776	-2.2909563
ENSMUSG00000075232	-2.2174237
ENSMUSG00000110138	-2.447235
ENSMUSG00000030105	-3.3793597
ENSMUSG00000028692	-3.8155837
ENSMUSG00000066595	-2.5049267
ENSMUSG00000031700	-2.495192
ENSMUSG00000025579	-2.972523
ENSMUSG00000066151	-2.6347356
ENSMUSG00000108801	-1.4575378
ENSMUSG00000037740	-3.5435517
ENSMUSG00000006024	-8.621431
ENSMUSG00000114596	-2.7908018
ENSMUSG00000027610	-2.4237645
ENSMUSG00000014769	-4.091357
ENSMUSG00000033805	-2.5330706
ENSMUSG00000074212	-3.1541886
ENSMUSG00000004771	-2.7333257
ENSMUSG00000040712	-4.0910788
ENSMUSG00000058420	-0.9252446
ENSMUSG00000021461	-2.738193
ENSMUSG00000035640	-3.112373
ENSMUSG00000024516	-2.9152226
ENSMUSG00000063406	-2.5399265
ENSMUSG00000055371	-2.4892397
ENSMUSG00000039206	-3.173586
ENSMUSG00000039414	-2.7072318
ENSMUSG00000060301	-6.598055
ENSMUSG00000004270	-2.1914394
ENSMUSG00000024099	-4.4874315
ENSMUSG00000021589	-2.2379959
ENSMUSG00000021639	-2.7206337
ENSMUSG00000034994	-8.136554
ENSMUSG00000006494	-2.3177233
ENSMUSG00000045994	-2.9143348
ENSMUSG00000054079	-2.9703379
ENSMUSG00000029228	-3.144014
ENSMUSG00000004996	-2.7006872
ENSMUSG00000000787	-3.4361107
ENSMUSG00000021468	-3.3086877
ENSMUSG00000050373	-3.216138
ENSMUSG00000066278	-2.1903481
ENSMUSG00000003970	-3.9700043
ENSMUSG00000008028	-2.2996469
ENSMUSG00000009555	-3.2572086
ENSMUSG00000024186	-2.162151
ENSMUSG00000056069	-2.3175533
ENSMUSG00000109336	-3.3162837
ENSMUSG00000038552	-3.6954207
ENSMUSG00000005262	-9.496588
ENSMUSG00000004849	-2.3566368
ENSMUSG00000021962	-3.8034804
ENSMUSG00000030216	-3.4078531
ENSMUSG00000055805	-2.6359816
ENSMUSG00000037553	-2.6172771
ENSMUSG00000029229	-7.891775
ENSMUSG00000006386	-2.034697
ENSMUSG00000057234	-2.7260473
ENSMUSG00000031451	-2.8944612
ENSMUSG00000052026	-2.1299806
ENSMUSG00000073144	-1.9198718
ENSMUSG00000027618	-2.7734568
ENSMUSG00000063052	-2.3198109
ENSMUSG00000020737	-3.6963391
ENSMUSG00000037710	-2.7675982
ENSMUSG00000056310	-2.8359718
ENSMUSG00000004561	-3.922838
ENSMUSG00000037709	-1.5063866
ENSMUSG00000107815	-1.9325827
ENSMUSG00000059401	-2.1474142
ENSMUSG00000034055	-2.3062534
ENSMUSG00000001998	-3.4081752
ENSMUSG00000021427	-3.9879313
ENSMUSG00000039826	-2.9502907
ENSMUSG00000057506	-3.1540232
ENSMUSG00000091537	-3.0189786
ENSMUSG00000027367	-2.914874
ENSMUSG00000032314	-2.4708037
ENSMUSG00000091457	-1.511139
ENSMUSG00000019782	-3.1253388
ENSMUSG00000005882	-2.9368446
ENSMUSG00000097591	-1.9504309
ENSMUSG00000092416	-2.6550827
ENSMUSG00000056153	-2.4848955
ENSMUSG00000106719	-2.08385
ENSMUSG00000039157	-4.0598
ENSMUSG00000034707	-2.4315736
ENSMUSG00000032739	-2.6269557
ENSMUSG00000028158	-2.0362306
ENSMUSG00000087201	0.36922404
ENSMUSG00000034165	-1.4434142
ENSMUSG00000024403	-3.0451295
ENSMUSG00000019189	-2.6391957
ENSMUSG00000037172	-4.041573
ENSMUSG00000087083	-1.9805787
ENSMUSG00000017999	-3.014852
ENSMUSG00000097462	0.2826657
ENSMUSG00000025027	-2.543622
ENSMUSG00000046215	-2.728481
ENSMUSG00000058706	-6.6347327
ENSMUSG00000029141	-2.8739443
ENSMUSG00000086971	-1.5124038
ENSMUSG00000021038	-2.79882
ENSMUSG00000041133	-2.6607711
ENSMUSG00000020691	-7.849378
ENSMUSG00000042604	-2.9669743
ENSMUSG00000021518	-2.649789
ENSMUSG00000025232	-2.3499105
ENSMUSG00000050379	-2.6491394
ENSMUSG00000060679	-3.8613298
ENSMUSG00000042541	-3.842603
ENSMUSG00000041649	-1.6781416
ENSMUSG00000044066	-3.341182
ENSMUSG00000021477	-3.2083
ENSMUSG00000021713	-3.2704844
ENSMUSG00000075033	-2.0480607
ENSMUSG00000020570	-6.562687
ENSMUSG00000056260	-2.782794
ENSMUSG00000005312	-3.636124
ENSMUSG00000025280	-4.4226756
ENSMUSG00000020027	-1.5716962
ENSMUSG00000046101	-1.8822019
ENSMUSG00000025616	-3.224113
ENSMUSG00000022335	-2.428742
ENSMUSG00000022551	-3.22067
ENSMUSG00000068039	-6.6298776
ENSMUSG00000027966	0.14407654
ENSMUSG00000033543	-3.5063226
ENSMUSG00000025785	-3.934059
ENSMUSG00000033610	-2.2563043
ENSMUSG00000035299	-1.7374843
ENSMUSG00000026771	-3.264632
ENSMUSG00000033767	-1.969043
ENSMUSG00000035969	-2.642659
ENSMUSG00000114493	-2.1344116
ENSMUSG00000030207	-4.0240393
ENSMUSG00000015476	-7.6919756
ENSMUSG00000066149	-3.3775728
ENSMUSG00000086585	-1.5304596
ENSMUSG00000022023	-2.7587729
ENSMUSG00000023075	-3.6201994
ENSMUSG00000027676	-3.1499102
ENSMUSG00000102869	-2.888626
ENSMUSG00000003808	-7.063965
ENSMUSG00000110834	-2.9874327
ENSMUSG00000022604	-2.5006757
ENSMUSG00000049421	-2.8300514
ENSMUSG00000029815	-4.213663
ENSMUSG00000026019	-3.2559955
ENSMUSG00000026810	-8.282709
ENSMUSG00000021339	-3.9698713
ENSMUSG00000022797	-3.1653607
ENSMUSG00000077450	-3.6695685
ENSMUSG00000020634	-2.8107002
ENSMUSG00000021770	-3.4041798
ENSMUSG00000008892	-3.082009
ENSMUSG00000027886	-2.6559567
ENSMUSG00000074781	-3.6937397
ENSMUSG00000031820	-7.05736
ENSMUSG00000024949	-8.1144085
ENSMUSG00000027509	-4.158083
ENSMUSG00000040363	-1.730199
ENSMUSG00000012076	-2.701702
ENSMUSG00000028358	-1.4511046
ENSMUSG00000004892	-2.033033
ENSMUSG00000021221	-0.862453
ENSMUSG00000021775	-3.0916378
ENSMUSG00000025451	-3.8572567
ENSMUSG00000029063	-2.756731
ENSMUSG00000075701	-3.0011451
ENSMUSG00000036622	-3.6157856
ENSMUSG00000049232	-2.8824744
ENSMUSG00000097479	-2.3120203
ENSMUSG00000030880	-3.2000906
ENSMUSG00000043556	-0.017381754
ENSMUSG00000080717	-2.7624357
ENSMUSG00000003184	-3.3070917
ENSMUSG00000026356	-2.764507
ENSMUSG00000017264	-3.9469187
ENSMUSG00000061207	-8.383974
ENSMUSG00000037461	-3.4496343
ENSMUSG00000039103	-1.6125566
ENSMUSG00000022106	-2.8902977
ENSMUSG00000043929	-2.7657435
ENSMUSG00000089794	-1.3754244
ENSMUSG00000006288	-3.3484607
ENSMUSG00000071359	-3.4062839
ENSMUSG00000020014	-1.6561702
ENSMUSG00000030498	-2.2453747
ENSMUSG00000025794	-3.8120492
ENSMUSG00000024993	-2.559894
ENSMUSG00000045100	-2.5003676
ENSMUSG00000025231	-2.4749124
ENSMUSG00000006920	-2.9821637
ENSMUSG00000028557	-2.8030066
ENSMUSG00000031751	-3.6936886
ENSMUSG00000031134	-3.778747
ENSMUSG00000028019	-0.7326307
ENSMUSG00000105891	-1.1371782
ENSMUSG00000048787	-2.4437025
ENSMUSG00000026156	-2.4943826
ENSMUSG00000029191	-2.703245
ENSMUSG00000111471	-2.529774
ENSMUSG00000030323	-3.2555523
ENSMUSG00000054034	-3.8369153
ENSMUSG00000022752	-3.3646624
ENSMUSG00000040653	-1.8102953
ENSMUSG00000037032	-7.138043
ENSMUSG00000033282	-2.8721182
ENSMUSG00000056124	-3.3719206
ENSMUSG00000020642	-1.8149444
ENSMUSG00000032485	-3.4540665
ENSMUSG00000096958	-2.0201037
ENSMUSG00000026393	-2.052663
ENSMUSG00000022890	-2.6388211
ENSMUSG00000031901	-2.8428984
ENSMUSG00000034059	-8.090816
ENSMUSG00000024222	-1.2390265
ENSMUSG00000040372	-1.739728
ENSMUSG00000062760	-1.7219805
ENSMUSG00000022619	-3.6128259
ENSMUSG00000015766	-1.1229705
ENSMUSG00000020783	-2.6065736
ENSMUSG00000029426	-4.543052
ENSMUSG00000033790	-2.4503582
ENSMUSG00000075478	-3.2186093
ENSMUSG00000030525	-1.0359364
ENSMUSG00000110375	0.06389353
ENSMUSG00000033763	-2.4851432
