,Astro_3,Ext_L25,Ext_L6,Oligo_2,Ext_Hpc_1,Inh_Meis2_4,Nb_2,Ext_L23,Inh_Pvalb,Inh_Vip,Ext_L5_1,Inh_4,Ext_Thal_1,Inh_Meis2_3,Ext_Hpc_2,Inh_6,Inh_3,OPC_1,Micro,Ext_Pir,Astro_0,Unk_1,Ext_Hpc_3,Ext_Amy_2,Inh_Lamp5,Inh_2,Ext_Unk_3,Ext_Hpc_4,Ext_L6B,Astro_2,LowQ_2,Ext_Thal_2,Inh_Sst,Ext_Amy_1,Inh_1,Ext_L5_2,Ext_L56,Inh_5,Ext_ClauPyr,Oligo_1,Astro_4,Astro_1,Inh_Meis2_2,Nb_1,Inh_Meis2_1,OPC_2
Spotx1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6553.0,0.0,0.0,0.0,0.0,19546.0,0.0,0.0,0.0,0.0,0.0,0.0,6293.0,0.0,0.0,0.0,0.0,0.0,18327.0,0.0,0.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1015,0.0,0.0,13680.0,0.0,0.0,0.0,0.0,0.0,5408.0,0.0,0.0,0.0,0.0,17713.0,0.0,0.0,0.0,0.0,4787.0,4758.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,0.0,3089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1016,0.0,0.0,0.0,0.0,5368.0,0.0,0.0,0.0,14846.0,0.0,0.0,0.0,0.0,0.0,10601.0,13757.0,0.0,0.0,0.0,0.0,2092.0,0.0,0.0,0.0,0.0,0.0,27651.0,10595.0,14590.0,0.0,0.0,9714.0,0.0,0.0,3998.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,0.0,0.0,0.0,0.0
Spotx1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003.0,12642.0,0.0,0.0,0.0,0.0,9545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45634.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.0,0.0,0.0,0.0,0.0,0.0,45611.0,0.0,0.0,3445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12086.0,0.0,0.0,0.0,0.0,4372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7072.0,0.0,0.0,0.0,6248.0
Spotx1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6319.0,0.0,0.0,0.0,0.0,13828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25332.0,0.0,0.0,3233.0,0.0,0.0,0.0,0.0,0.0,0.0,12225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28796.0,0.0,0.0,23915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29546.0,0.0,0.0,0.0,0.0,0.0,0.0,8535.0,0.0,0.0,0.0,0.0,0.0,0.0,2974.0,0.0,0.0,0.0,5763.0,0.0
Spotx1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11907.0,0.0,0.0,0.0,0.0,0.0,25242.0,0.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,40246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545.0,0.0,0.0,0.0,2689.0,0.0
Spotx1024,4693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7923.0,0.0,0.0,0.0,0.0,22933.0,22570.0,0.0,7246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32383.0,0.0,0.0,5572.0,0.0,0.0,0.0,13471.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.0,6580.0,0.0,0.0,3691.0,0.0
Spotx1025,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903.0,0.0,12880.0,0.0,5909.0,11114.0,12573.0,0.0,2320.0,0.0,0.0,0.0,0.0,3753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0,0.0
Spotx1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6133.0,0.0,0.0,0.0,0.0,24981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35677.0,17738.0,0.0,5806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,0.0,0.0,3691.0,0.0
Spotx1027,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,6851.0,0.0,0.0,14960.0,0.0,16272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11226.0,0.0,0.0,2619.0,0.0,0.0,0.0,0.0,0.0,0.0,4481.0,11294.0,0.0,0.0,3154.0,0.0,0.0,0.0,0.0,0.0
Spotx1028,0.0,0.0,0.0,0.0,0.0,0.0,7454.0,0.0,0.0,0.0,0.0,4751.0,0.0,19277.0,0.0,0.0,0.0,0.0,0.0,0.0,6101.0,0.0,0.0,0.0,0.0,7402.0,44678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13952.0,0.0,0.0,15876.0,6818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5431.0,41576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,11379.0
Spotx1030,0.0,0.0,0.0,0.0,0.0,19587.0,0.0,0.0,6089.0,0.0,63757.0,0.0,0.0,0.0,0.0,0.0,7566.0,12377.0,0.0,0.0,2148.0,2915.0,0.0,0.0,0.0,0.0,25455.0,0.0,0.0,5721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1031,0.0,0.0,0.0,0.0,0.0,5592.0,0.0,0.0,6745.0,0.0,27675.0,0.0,0.0,3073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5682.0,0.0,0.0,8151.0,0.0,9640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.0,0.0,0.0,0.0,0.0,0.0
Spotx1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6915.0,0.0,0.0,0.0,0.0,12717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7410.0,0.0,0.0,8846.0,0.0
Spotx1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34106.0,0.0,0.0,0.0,8649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,0.0,0.0,0.0,5130.0,9308.0
Spotx1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28333.0,0.0,0.0,0.0,0.0,12956.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,0.0,0.0,0.0,0.0
Spotx1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18314.0,0.0,0.0,0.0,0.0,19762.0,0.0,0.0,15074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4469.0,0.0,2469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,9230.0,0.0
Spotx1037,0.0,0.0,0.0,0.0,0.0,5833.0,0.0,0.0,8661.0,0.0,0.0,0.0,0.0,10233.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.0,5310.0,0.0,0.0,0.0,0.0,36412.0,0.0,0.0,9401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30672.0,0.0,0.0,0.0,0.0,23177.0,0.0,14890.0,0.0,0.0,0.0,0.0,1940.0,0.0,0.0,0.0,0.0,0.0,30636.0,0.0,42954.0,0.0,0.0,0.0,0.0,0.0,4588.0,0.0,0.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,17585.0,0.0
Spotx1039,0.0,0.0,18874.0,0.0,21059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20714.0,0.0,0.0,6097.0,0.0,0.0,0.0,0.0,6008.0,0.0,0.0,0.0,0.0,0.0,1219.0,0.0,0.0,0.0,2964.0,0.0
Spotx1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3564.0,0.0,0.0,0.0,0.0,12332.0,0.0,3424.0,0.0,0.0,0.0,0.0,0.0,6383.0,0.0,0.0,0.0,0.0,33305.0,0.0,0.0,0.0,6178.0,0.0,0.0,0.0,4740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056.0,0.0,0.0,0.0,7642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.0,0.0,0.0,0.0,0.0,0.0,7878.0,0.0,0.0,0.0,0.0,0.0,0.0,6376.0,0.0
Spotx1042,0.0,0.0,0.0,0.0,8690.0,0.0,0.0,0.0,10331.0,0.0,0.0,0.0,0.0,30108.0,0.0,0.0,0.0,0.0,0.0,11765.0,0.0,0.0,0.0,0.0,0.0,0.0,19432.0,0.0,0.0,6657.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487.0,0.0
Spotx1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8658.0,0.0,0.0,0.0,0.0,16951.0,15418.0,0.0,0.0,0.0,0.0,0.0,0.0,6645.0,0.0,0.0,0.0,0.0,33101.0,0.0,0.0,3985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5809.0,0.0,0.0,3761.0,0.0
Spotx1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4345.0,0.0
Spotx1045,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32998.0,0.0,0.0,0.0,17896.0,0.0,0.0,0.0,5691.0,0.0,0.0,0.0,0.0,0.0,1317.0,0.0,0.0,0.0,2542.0,0.0
Spotx1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,0.0,0.0,0.0,7630.0,0.0
Spotx1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5522.0,0.0,0.0,23585.0,0.0,0.0,0.0,7937.0,0.0,0.0,0.0,0.0,0.0,14057.0,0.0,0.0,3163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,0.0,0.0,0.0,0.0,0.0
Spotx1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11528.0,0.0,0.0,0.0,0.0,11420.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,0.0,0.0,0.0,0.0,0.0
Spotx1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7360.0,0.0,0.0,0.0,0.0,35399.0,0.0,40117.0,0.0,0.0,0.0,0.0,0.0,0.0,31437.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0
Spotx1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7458.0,0.0,0.0,0.0,0.0,4195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58999.0,0.0,0.0,8538.0,0.0,0.0,0.0,0.0,3820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160.0,0.0
Spotx1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.0,0.0,0.0,0.0,3869.0,0.0
Spotx1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18214.0,0.0,22167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.0,0.0,0.0,0.0,0.0
Spotx1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.0,0.0,0.0,0.0,0.0,0.0,33360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16672.0,0.0
Spotx1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0,0.0,0.0,0.0,0.0,23235.0,6943.0,0.0,7591.0,0.0,0.0,0.0,0.0,5429.0,0.0,0.0,12663.0,0.0,0.0,0.0,0.0,0.0,0.0,4599.0,0.0
Spotx1055,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6410.0,0.0,0.0,0.0,0.0,12859.0,7383.0,10069.0,0.0,0.0,0.0,0.0,2509.0,0.0,0.0,0.0,0.0,0.0,0.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1056,0.0,9655.0,49053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9077.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.0,4376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12099.0,13388.0,0.0,0.0,0.0,4433.0,0.0,0.0,0.0,0.0,0.0,1802.0,0.0,0.0,0.0,0.0,0.0
Spotx1057,0.0,0.0,14345.0,0.0,0.0,0.0,0.0,0.0,9856.0,0.0,0.0,0.0,9929.0,28710.0,0.0,0.0,0.0,0.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108.0,9080.0
Spotx1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.0,0.0,0.0,0.0,8994.0,0.0
Spotx1059,0.0,6801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12677.0,7852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39277.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6436.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0
Spotx1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11177.0,0.0,0.0,5034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22158.0,0.0,0.0,7979.0,0.0,0.0,0.0,10088.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0
Spotx1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14962.0,0.0,46260.0,0.0,7979.0,33573.0,24649.0,0.0,0.0,0.0,7751.0,0.0,4343.0,0.0,0.0,0.0,0.0,0.0,0.0,10151.0,0.0,3571.0,0.0,0.0,0.0,0.0,4154.0,0.0,0.0,0.0,0.0,0.0,1438.0,0.0,0.0,0.0,6329.0,0.0
Spotx1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294.0,0.0,0.0,0.0,0.0,10824.0,0.0,0.0,0.0,0.0,2350.0,22070.0,0.0,0.0,0.0,0.0,0.0,0.0,44684.0,0.0,0.0,2839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10643.0,0.0,35872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931.0,0.0,0.0,0.0,0.0,0.0
Spotx1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11862.0,22430.0,0.0,0.0,0.0,0.0,0.0,0.0,4512.0,0.0,0.0,0.0,0.0,31630.0,0.0,0.0,5861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0,0.0,0.0,0.0,0.0,0.0
Spotx1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.0,0.0,0.0,2037.0,0.0,0.0,0.0,0.0,0.0,41041.0,0.0,0.0,4840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625.0,0.0,0.0,0.0,0.0,0.0
Spotx1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,0.0,0.0,0.0,9860.0,0.0
Spotx1068,0.0,16471.0,0.0,0.0,14828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6101.0,0.0,0.0,0.0,0.0,0.0,11695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8299.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.0,0.0,0.0,0.0,0.0,0.0
Spotx1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415.0,0.0,41501.0,9059.0,0.0,33640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7177.0,0.0,0.0,0.0,0.0,36723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.0,0.0,0.0,0.0,0.0,0.0
Spotx1070,0.0,0.0,17529.0,0.0,0.0,0.0,0.0,0.0,11110.0,0.0,0.0,0.0,0.0,20270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.0,0.0,0.0,22867.0,0.0,16297.0,0.0,0.0,15353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7785.0,0.0
Spotx1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5071.0,10785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34242.0,0.0,0.0,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.0,0.0,0.0,0.0,15013.0,0.0
Spotx1072,0.0,9790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31707.0,0.0,0.0,13463.0,0.0,0.0,23841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14535.0,0.0,73487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8356.0,0.0,0.0,0.0,0.0,0.0,0.0,42659.0,5488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3982.0,0.0
Spotx1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,16014.0,0.0,0.0,3137.0,17586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1075,0.0,0.0,0.0,0.0,18403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9351.0,0.0,0.0,0.0,2504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,0.0,0.0,0.0,0.0,0.0
Spotx1076,0.0,0.0,0.0,0.0,0.0,37783.0,0.0,21104.0,17336.0,0.0,0.0,0.0,0.0,16598.0,0.0,0.0,0.0,0.0,0.0,0.0,4124.0,0.0,0.0,0.0,0.0,0.0,17776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8135.0,0.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0
Spotx1077,0.0,0.0,0.0,0.0,0.0,6376.0,0.0,0.0,5086.0,0.0,31422.0,0.0,0.0,16213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39752.0,0.0,0.0,3231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1078,0.0,0.0,7063.0,0.0,0.0,0.0,0.0,0.0,15384.0,0.0,0.0,0.0,0.0,20997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24450.0,10833.0,43895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3323.0,0.0,0.0,0.0,0.0,0.0
Spotx1079,0.0,0.0,34931.0,0.0,0.0,0.0,2594.0,0.0,0.0,0.0,0.0,0.0,0.0,18410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4823.0,0.0,0.0,0.0,11607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,0.0,0.0,0.0,7142.0,0.0
Spotx1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20089.0,0.0,0.0,0.0,0.0,6209.0,0.0,3896.0,0.0,0.0,2388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.0,0.0,0.0,0.0,0.0,0.0
Spotx1081,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,4688.0,16770.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,0.0,0.0,0.0,0.0,0.0,25755.0,0.0,0.0,9737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.0,0.0,0.0,0.0,0.0,0.0
Spotx1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.0,0.0,7504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801.0,9745.0,0.0,3140.0,0.0,0.0,0.0,0.0,4194.0
