,Oligo_2,Ext_Hpc_1,Inh_Meis2_4,Ext_Unk_3,OPC_1,Inh_4,Inh_1,Inh_Vip,Ext_Thal_1,LowQ_2,Micro,Inh_Meis2_3,Inh_Pvalb,Ext_Pir,Inh_3,Astro_0,OPC_2,Inh_Meis2_2,Ext_L5_2,Unk_1,Ext_Hpc_3,Astro_2,Inh_Meis2_1,Ext_Hpc_2,Ext_Amy_2,Astro_3,Oligo_1,Ext_L23,Inh_Lamp5,Ext_L5_1,Inh_2,Ext_L56,Astro_1,Inh_6,Inh_Sst,Ext_L25,Ext_Amy_1,Nb_2,Ext_ClauPyr,Ext_Hpc_4,Inh_5,Ext_L6B,Ext_Thal_2,Nb_1,Ext_L6,Astro_4
Spotx1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.0,0.0,0.0,0.0,3982.0,0.0,5223.0,0.0,0.0,0.0,0.0,0.0,856.0
Spotx1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.0,0.0,12462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1252,0.0,18804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5646.0,0.0,0.0,0.0,0.0,0.0,24364.0,22046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.0,0.0,0.0,0.0,0.0,0.0,1880.0,0.0,0.0
Spotx1253,0.0,0.0,4987.0,4823.0,0.0,0.0,0.0,9246.0,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,0.0,0.0,0.0,23128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7786.0,11604.0,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,17796.0,0.0,0.0,0.0
Spotx1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9829.0,0.0,0.0,0.0,0.0,0.0,6442.0,0.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1255,0.0,0.0,0.0,0.0,1814.0,0.0,0.0,10013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21826.0,0.0,4046.0,4150.0,6199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855.0,0.0,0.0,0.0,0.0,0.0,2892.0,0.0,0.0
Spotx1256,3886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5127.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,9524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12441.0,0.0,0.0,0.0,0.0,1059.0,7556.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0
Spotx1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5093.0,0.0,0.0,0.0,0.0,0.0,9127.0,0.0,3057.0,0.0,0.0,0.0,50210.0,0.0,0.0,0.0,0.0,0.0,0.0,7674.0,0.0,0.0,3473.0,0.0,0.0,0.0,1641.0,0.0,0.0,0.0,0.0,6399.0,1661.0,0.0,0.0
Spotx1258,0.0,2864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6189.0,0.0,0.0,2943.0,0.0,0.0,0.0,0.0,0.0,2659.0,0.0,0.0
Spotx1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3121.0,0.0,0.0,0.0,0.0,11741.0,0.0,0.0,0.0,0.0,29751.0,0.0,0.0,0.0,2682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11894.0,0.0,0.0,0.0,0.0,0.0,6478.0,0.0,0.0,0.0,5591.0,0.0,0.0,0.0,0.0,0.0
Spotx1260,0.0,0.0,0.0,0.0,2763.0,0.0,0.0,11756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21939.0,35551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,0.0,7881.0,0.0,0.0,36493.0,2319.0,0.0,0.0
Spotx1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4142.0,0.0,0.0,0.0,5541.0,14073.0,0.0,0.0,0.0,0.0,22593.0,0.0,0.0,0.0,0.0,0.0,41079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25651.0,36628.0,0.0,24727.0,0.0,0.0,0.0,0.0,0.0,0.0,9094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,0.0,0.0,0.0,0.0,15951.0,2601.0,0.0,0.0
Spotx1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5441.0,28295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.0,0.0,0.0
Spotx1264,0.0,0.0,0.0,5952.0,0.0,10596.0,0.0,4889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13652.0,0.0,0.0,20408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5926.0,5610.0,8355.0,0.0,0.0,0.0,0.0,0.0,5306.0,0.0,0.0,0.0,0.0,7425.0
Spotx1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1267,0.0,0.0,0.0,23410.0,2034.0,0.0,0.0,4610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284.0,16233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5859.0,0.0,0.0,0.0,2724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8123.0
Spotx1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28891.0,0.0,0.0,0.0,0.0,0.0,21422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,0.0,0.0,0.0,19454.0,0.0,0.0,0.0,0.0
Spotx1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41421.0,0.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3535.0,0.0,0.0,0.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3353.0,0.0,0.0,0.0,0.0,0.0,0.0,11390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6001.0,0.0,0.0
Spotx1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27592.0,0.0,0.0,7881.0,0.0,0.0,29804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177.0,21858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.0,0.0,0.0
Spotx1273,0.0,0.0,0.0,9519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18644.0,0.0,11076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12628.0,2909.0,0.0,0.0
Spotx1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40429.0,0.0,0.0,0.0,0.0,0.0,0.0,10046.0,0.0,0.0,0.0,9928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1275,0.0,6700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201.0,0.0,16725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13115.0,0.0,0.0,0.0,0.0,0.0
Spotx1276,11930.0,0.0,0.0,0.0,0.0,0.0,4112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33178.0,0.0,0.0,5249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.0,0.0,0.0,0.0,0.0,0.0,1726.0,0.0,0.0
Spotx1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,0.0,2449.0,0.0,0.0,0.0,0.0,0.0,0.0,9491.0,0.0,0.0,0.0,11287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6019.0
Spotx1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1279,0.0,11544.0,0.0,0.0,0.0,0.0,0.0,8187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12066.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.0,0.0,48581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11386.0,0.0,0.0,0.0,0.0,0.0,5998.0,0.0,0.0,10627.0,0.0,0.0,0.0
Spotx1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17558.0,0.0,5321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17721.0,0.0,0.0,0.0,0.0,4031.0,0.0,0.0,8256.0,2674.0,0.0,0.0,0.0,0.0,0.0,2961.0,0.0,0.0
Spotx1282,0.0,0.0,0.0,0.0,5653.0,0.0,0.0,4591.0,0.0,0.0,0.0,9175.0,0.0,0.0,0.0,0.0,0.0,10925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5549.0,0.0,0.0
Spotx1283,0.0,0.0,0.0,0.0,7052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28536.0,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6755.0,0.0,0.0,0.0,3321.0,0.0,0.0,0.0,0.0,8266.0,0.0,0.0,0.0
Spotx1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8231.0,0.0,0.0,0.0,12469.0,0.0,0.0,2669.0,0.0,3544.0,27798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1285,0.0,0.0,0.0,0.0,4752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0,0.0,0.0,2586.0,0.0,0.0
Spotx1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14249.0,0.0,0.0,0.0,0.0,5130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20501.0,0.0,0.0,0.0,0.0,20217.0,0.0,0.0,0.0,19913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9578.0,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1288,0.0,11804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540.0,0.0,0.0,0.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3671.0,0.0,0.0,0.0,25768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4390.0,0.0,0.0
Spotx1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3326.0,0.0,0.0,0.0,4195.0,0.0,0.0,0.0,0.0,0.0,2833.0,0.0,0.0
Spotx1291,0.0,0.0,0.0,17369.0,4191.0,0.0,0.0,4983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12165.0,24135.0,21608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3376.0,0.0,0.0,0.0,0.0,23410.0,0.0,0.0,0.0
Spotx1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420.0,0.0,0.0,0.0,0.0,0.0,0.0,6760.0,0.0,0.0,0.0,4063.0,0.0,0.0,0.0,0.0,0.0,2909.0,0.0,5717.0
Spotx1293,0.0,13732.0,0.0,0.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.0,0.0
Spotx1294,0.0,0.0,4324.0,0.0,4155.0,0.0,0.0,2584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5988.0,0.0,0.0,0.0,48066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5645.0,0.0,0.0,8481.0,0.0,0.0,0.0,0.0,0.0,0.0,4368.0,0.0,0.0
Spotx1296,4258.0,0.0,0.0,0.0,0.0,0.0,0.0,8534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28930.0,0.0,0.0,0.0,0.0,0.0,18763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821.0,4521.0,0.0,0.0,0.0,2951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.0,0.0,0.0
Spotx1298,0.0,0.0,0.0,0.0,0.0,0.0,4419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.0,0.0,0.0,0.0,0.0,0.0,4079.0,0.0,0.0
Spotx1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1300,0.0,8519.0,0.0,0.0,4186.0,12882.0,0.0,8945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6988.0,46898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,27799.0,0.0,0.0,10365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15651.0,0.0,0.0,4406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1303,0.0,0.0,0.0,26022.0,4985.0,0.0,0.0,5059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24010.0,26688.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6096.0,0.0,0.0,3655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1304,0.0,0.0,0.0,0.0,6075.0,0.0,0.0,0.0,17687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5641.0,0.0,0.0
Spotx1305,6867.0,0.0,14925.0,0.0,0.0,0.0,0.0,4142.0,0.0,0.0,0.0,0.0,0.0,11795.0,0.0,0.0,0.0,25486.0,0.0,8169.0,0.0,3571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23735.0,0.0,0.0,0.0,0.0
Spotx1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8844.0,0.0,0.0,0.0,0.0,0.0,10352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17204.0,0.0,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4894.0,0.0,0.0,0.0,0.0,0.0,0.0,13264.0,23652.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0
Spotx1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6479.0,0.0,24134.0,0.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8563.0,0.0,0.0,0.0,0.0,0.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19928.0,0.0,0.0,0.0,0.0,5531.0,0.0,0.0,0.0,0.0,3479.0,0.0,8139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,5107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3967.0,0.0,17216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14157.0,0.0,0.0,0.0,2663.0,30527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7444.0,0.0,0.0,0.0,2951.0,0.0,10351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6673.0,0.0,3426.0,0.0,0.0
Spotx1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35377.0,0.0,0.0,7308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10464.0,3530.0,0.0,0.0,0.0,0.0,0.0,2226.0,0.0,0.0
Spotx1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9726.0,0.0,0.0,0.0,0.0,0.0,0.0,4258.0,0.0,0.0,10713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9636.0,0.0,0.0,13824.0,0.0,0.0,0.0
Spotx1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11444.0,0.0,0.0,0.0,1176.0,4278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9840.0,0.0,0.0,0.0,0.0
Spotx1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4916.0,51089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19479.0,0.0,0.0,4307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18097.0,0.0,3324.0,0.0,10676.0
Spotx1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5959.0,0.0,0.0,3475.0,0.0,4717.0,0.0,0.0,25921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7575.0,0.0,0.0,0.0,0.0,0.0
Spotx1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10347.0,0.0,0.0,0.0,0.0,0.0,5875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1318,0.0,0.0,6124.0,0.0,0.0,0.0,0.0,0.0,8392.0,0.0,0.0,0.0,25528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,12171.0,0.0,0.0,0.0,0.0,0.0,0.0
